creat_at,valTem,valCO2,valSon,valHum,ambiente
2025-10-18 03:05:00,28,932,97,51,crítico
2025-10-18 03:06:00,33,1315,96,58,crítico
2025-10-18 03:07:00,19,1221,91,65,crítico
2025-10-18 03:08:00,33,1076,86,55,crítico
2025-10-18 03:10:00,21,1119,99,68,aceptable
2025-10-18 03:11:00,35,1467,66,70,crítico
2025-10-18 03:14:00,33,1000,54,62,aceptable
2025-10-18 03:15:00,40,1127,72,61,crítico
2025-10-18 03:16:00,18,1058,94,57,aceptable
2025-10-18 03:17:00,16,1381,86,65,crítico
2025-10-18 03:18:00,32,1117,78,62,crítico
2025-10-18 03:19:00,24,1029,81,75,aceptable
2025-10-18 03:20:00,20,843,103,50,aceptable
2025-10-18 03:21:00,32,1501,90,47,crítico
2025-10-18 03:22:00,28,962,72,73,crítico
2025-10-18 03:23:00,24,1289,74,58,aceptable
2025-10-18 03:24:00,28,1037,94,62,crítico
2025-10-18 03:25:00,41,1351,103,69,crítico
2025-10-18 03:26:00,24,966,106,67,crítico
2025-10-18 03:30:00,31,1533,67,65,crítico
2025-10-18 03:35:00,48,1098,110,50,crítico
2025-10-18 03:36:00,26,1697,64,67,aceptable
2025-10-18 03:37:00,36,1010,76,60,aceptable
2025-10-18 03:38:00,27,1118,69,54,aceptable
2025-10-18 03:39:00,20,1467,87,61,crítico
2025-10-18 03:40:00,29,1074,66,65,aceptable
2025-10-18 03:41:00,29,1258,73,69,crítico
2025-10-18 03:42:00,25,1195,84,63,aceptable
2025-10-18 03:43:00,28,1346,93,54,crítico
2025-10-18 03:44:00,17,1197,81,43,aceptable
2025-10-18 03:45:00,15,1208,104,51,crítico
2025-10-18 03:46:00,23,1340,66,80,aceptable
2025-10-18 03:47:00,17,1035,78,44,aceptable
2025-10-18 03:48:00,25,1183,80,60,aceptable
2025-10-18 03:49:00,33,1187,115,81,crítico
2025-10-18 03:59:00,13,1330,89,57,crítico
2025-10-18 04:00:00,17,1502,102,62,crítico
2025-10-18 04:01:00,30,1344,88,51,crítico
2025-10-18 04:02:00,15,1440,80,47,crítico
2025-10-18 04:03:00,36,1252,76,56,crítico
2025-10-18 04:04:00,32,1154,80,60,aceptable
2025-10-18 04:05:00,27,1022,82,62,crítico
2025-10-18 04:06:00,25,686,93,58,aceptable
2025-10-18 04:07:00,24,1329,104,70,crítico
2025-10-18 04:08:00,29,1262,74,59,crítico
2025-10-18 04:09:00,24,1612,68,53,aceptable
2025-10-18 04:10:00,24,1474,94,70,crítico
2025-10-18 04:11:00,24,1052,115,80,crítico
2025-10-18 04:12:00,18,1088,112,49,aceptable
2025-10-18 04:21:00,22,1196,70,56,óptimo
2025-10-18 04:22:00,28,1157,88,60,crítico
2025-10-18 04:23:00,19,954,115,69,aceptable
2025-10-18 04:24:00,18,1490,102,55,aceptable
2025-10-18 04:25:00,22,921,110,69,aceptable
2025-10-18 04:26:00,20,1369,88,44,aceptable
2025-10-18 04:27:00,30,1340,80,49,crítico
2025-10-18 04:28:00,20,1418,123,58,aceptable
2025-10-18 04:29:00,26,1447,78,70,crítico
2025-10-18 04:30:00,9,1142,72,42,aceptable
2025-10-18 04:31:00,36,1036,76,58,aceptable
2025-10-18 04:32:00,24,1292,86,50,crítico
2025-10-18 04:33:00,13,1215,90,56,crítico
2025-10-18 04:34:00,25,1117,92,58,aceptable
2025-10-18 04:35:00,33,857,78,63,crítico
2025-10-18 04:36:00,17,1360,77,54,crítico
2025-10-18 04:46:00,27,1226,68,66,crítico
2025-10-18 04:47:00,24,942,79,56,aceptable
2025-10-18 04:48:00,18,1230,92,60,aceptable
2025-10-18 04:49:00,36,1498,87,71,crítico
2025-10-18 04:50:00,32,1538,91,62,crítico
2025-10-18 04:51:00,22,1141,84,47,óptimo
2025-10-18 04:52:00,12,734,109,69,crítico
2025-10-18 04:53:00,11,1271,95,54,crítico
2025-10-18 04:54:00,16,1134,90,54,crítico
2025-10-18 04:55:00,30,897,108,66,crítico
2025-10-18 04:56:00,18,1247,86,68,crítico
2025-10-18 04:57:00,40,1068,114,52,crítico
2025-10-18 04:58:00,21,1337,92,66,crítico
2025-10-18 04:59:00,24,1357,85,40,aceptable
2025-10-18 05:00:00,19,1383,95,47,aceptable
2025-10-18 05:01:00,26,1109,86,70,crítico
2025-10-18 05:10:00,26,925,86,47,aceptable
2025-10-18 05:11:00,15,745,102,68,crítico
2025-10-18 05:12:00,17,1307,65,62,crítico
2025-10-18 05:13:00,23,1121,90,58,aceptable
2025-10-18 05:14:00,19,1611,109,56,aceptable
2025-10-18 05:15:00,18,1382,76,58,aceptable
2025-10-18 05:16:00,20,1330,76,66,aceptable
2025-10-18 05:17:00,21,908,96,79,aceptable
2025-10-18 05:18:00,24,1351,72,58,aceptable
2025-10-18 05:19:00,15,1378,57,42,aceptable
2025-10-18 05:20:00,24,1143,86,57,aceptable
2025-10-18 05:21:00,20,1185,84,61,aceptable
2025-10-18 05:22:00,28,1119,54,51,aceptable
2025-10-18 05:23:00,11,1010,76,60,aceptable
2025-10-18 05:24:00,28,1231,105,54,crítico
2025-10-18 05:25:00,19,1510,83,55,aceptable
2025-10-18 05:33:00,31,1415,52,48,aceptable
2025-10-18 05:34:00,36,1500,72,71,crítico
2025-10-18 05:35:00,19,916,92,63,aceptable
2025-10-18 05:36:00,37,1444,91,56,crítico
2025-10-18 05:37:00,30,1617,81,64,crítico
2025-10-18 05:38:00,22,658,104,65,aceptable
2025-10-18 05:39:00,24,1314,98,54,crítico
2025-10-18 05:40:00,24,1279,73,65,crítico
2025-10-18 05:41:00,26,1234,86,44,crítico
2025-10-18 05:42:00,21,964,68,59,óptimo
2025-10-18 05:43:00,30,1597,94,62,crítico
2025-10-18 05:44:00,29,1296,83,69,crítico
2025-10-18 05:45:00,26,1016,57,64,aceptable
2025-10-18 05:46:00,38,688,101,54,aceptable
2025-10-18 05:47:00,22,1053,106,48,aceptable
2025-10-18 05:48:00,17,1091,94,61,crítico
2025-10-18 05:49:00,33,1446,87,48,crítico
2025-10-18 05:58:00,36,1154,103,60,crítico
2025-10-18 05:59:00,33,1684,65,60,aceptable
2025-10-18 06:00:00,26,1174,80,74,aceptable
2025-10-18 06:01:00,10,1308,98,65,crítico
2025-10-18 06:02:00,11,972,79,49,aceptable
2025-10-18 06:03:00,27,618,103,52,aceptable
2025-10-18 06:04:00,39,1286,100,66,crítico
2025-10-18 06:05:00,25,1083,92,52,aceptable
2025-10-18 06:06:00,22,1040,95,65,aceptable
2025-10-18 06:07:00,23,1589,90,61,crítico
2025-10-18 06:08:00,14,1277,78,51,crítico
2025-10-18 06:09:00,18,1145,96,52,aceptable
2025-10-18 06:10:00,10,1146,73,70,crítico
2025-10-18 06:11:00,26,1003,62,42,óptimo
2025-10-18 06:12:00,14,859,81,74,crítico
2025-10-18 06:13:00,36,707,103,56,aceptable
2025-10-18 06:23:00,20,1231,92,62,crítico
2025-10-18 06:24:00,18,1700,96,59,aceptable
2025-10-18 06:25:00,32,981,71,57,aceptable
2025-10-18 06:26:00,24,970,84,61,aceptable
2025-10-18 06:27:00,42,1676,97,54,crítico
2025-10-18 06:28:00,14,1138,79,62,crítico
2025-10-18 06:29:00,17,1234,88,56,crítico
2025-10-18 06:30:00,32,1327,84,56,crítico
2025-10-18 06:31:00,37,1302,77,43,crítico
2025-10-18 06:32:00,15,1356,59,40,aceptable
2025-10-18 06:33:00,25,1152,66,50,óptimo
2025-10-18 06:34:00,34,1232,88,69,crítico
2025-10-18 06:35:00,20,1250,89,45,aceptable
2025-10-18 06:36:00,23,1256,62,54,aceptable
2025-10-18 06:37:00,13,1226,72,68,crítico
2025-10-18 06:47:00,32,1007,104,72,crítico
2025-10-18 06:48:00,24,991,61,54,óptimo
2025-10-18 06:49:00,28,1320,66,51,aceptable
2025-10-18 06:50:00,31,1345,98,69,crítico
2025-10-18 06:51:00,32,1184,97,76,crítico
2025-10-18 06:52:00,29,699,87,63,crítico
2025-10-18 06:53:00,24,802,60,60,óptimo
2025-10-18 06:54:00,22,1056,78,57,óptimo
2025-10-18 06:55:00,20,1444,100,64,crítico
2025-10-18 06:56:00,14,1111,78,56,aceptable
2025-10-18 06:57:00,26,1208,106,58,crítico
2025-10-18 06:58:00,28,1201,110,62,crítico
2025-10-18 06:59:00,27,1462,87,70,crítico
2025-10-18 07:00:00,21,767,81,68,óptimo
2025-10-18 07:01:00,24,1060,91,65,crítico
2025-10-18 07:02:00,18,934,84,48,óptimo
2025-10-18 07:11:00,15,1452,86,51,crítico
2025-10-18 07:12:00,23,1270,64,73,aceptable
2025-10-18 07:13:00,43,1253,63,74,crítico
2025-10-18 07:14:00,32,1229,77,38,crítico
2025-10-18 07:15:00,22,1644,75,62,aceptable
2025-10-18 07:16:00,23,1394,78,77,crítico
2025-10-18 07:17:00,26,941,100,58,aceptable
2025-10-18 07:18:00,10,1567,95,72,crítico
2025-10-18 07:19:00,26,1232,84,53,aceptable
2025-10-18 07:20:00,6,1477,96,68,crítico
2025-10-18 07:21:00,10,863,84,60,aceptable
2025-10-18 07:22:00,31,1122,86,62,crítico
2025-10-18 07:23:00,32,1230,103,61,crítico
2025-10-18 07:24:00,32,1056,99,50,crítico
2025-10-18 07:25:00,34,1355,61,51,aceptable
2025-10-18 07:26:00,27,1395,90,58,crítico
2025-10-18 07:35:00,23,1081,117,56,aceptable
2025-10-18 07:36:00,34,1334,77,60,crítico
2025-10-18 07:37:00,24,1057,68,58,óptimo
2025-10-18 07:38:00,23,1148,78,54,aceptable
2025-10-18 07:39:00,16,1314,68,46,aceptable
2025-10-18 07:40:00,29,1175,90,64,crítico
2025-10-18 07:41:00,19,1218,93,50,aceptable
2025-10-18 07:42:00,17,1054,97,34,crítico
2025-10-18 07:43:00,35,1501,86,62,crítico
2025-10-18 07:44:00,18,1183,79,58,óptimo
2025-10-18 07:45:00,25,1088,78,63,aceptable
2025-10-18 07:46:00,32,1523,60,62,crítico
2025-10-18 07:47:00,22,1394,105,72,crítico
2025-10-18 07:48:00,21,1070,70,58,óptimo
2025-10-18 07:49:00,32,1345,70,64,crítico
2025-10-18 07:50:00,14,1380,83,46,crítico
2025-10-18 07:59:00,33,1019,81,73,crítico
2025-10-18 08:00:00,28,1516,87,59,crítico
2025-10-18 08:01:00,24,1370,86,47,crítico
2025-10-18 08:02:00,22,1136,92,66,aceptable
2025-10-18 08:03:00,28,1194,78,55,aceptable
2025-10-18 08:04:00,28,1072,104,50,crítico
2025-10-18 08:05:00,22,957,81,61,aceptable
2025-10-18 08:06:00,29,775,96,68,crítico
2025-10-18 08:07:00,19,1021,86,63,aceptable
2025-10-18 08:08:00,30,1223,89,54,crítico
2025-10-18 08:09:00,25,1210,70,44,aceptable
2025-10-18 08:10:00,26,850,73,50,aceptable
2025-10-18 08:11:00,23,1296,107,54,crítico
2025-10-18 08:12:00,15,1308,95,64,crítico
2025-10-18 08:13:00,18,1293,78,59,aceptable
2025-10-18 08:14:00,9,634,78,56,aceptable
2025-10-18 08:24:00,22,1273,100,57,aceptable
2025-10-18 08:25:00,26,1274,77,53,aceptable
2025-10-18 08:26:00,13,614,82,57,aceptable
2025-10-18 08:27:00,9,1358,74,70,crítico
2025-10-18 08:28:00,33,1178,84,50,aceptable
2025-10-18 08:29:00,26,1138,68,62,aceptable
2025-10-18 08:30:00,16,1503,81,68,crítico
2025-10-18 08:31:00,35,1384,64,64,crítico
2025-10-18 08:32:00,34,715,84,76,aceptable
2025-10-18 08:33:00,20,882,77,60,óptimo
2025-10-18 08:34:00,23,1140,78,53,aceptable
2025-10-18 08:35:00,28,924,78,69,crítico
2025-10-18 08:36:00,22,860,82,58,óptimo
2025-10-18 08:37:00,12,1467,114,81,crítico
2025-10-18 08:38:00,34,1008,87,59,crítico
2025-10-18 08:48:00,30,1266,80,64,crítico
2025-10-18 08:49:00,29,1096,80,59,aceptable
2025-10-18 08:50:00,26,768,77,47,óptimo
2025-10-18 08:51:00,19,1003,96,68,aceptable
2025-10-18 08:52:00,25,1033,85,59,aceptable
2025-10-18 08:53:00,23,958,78,47,aceptable
2025-10-18 08:54:00,17,1006,102,76,crítico
2025-10-18 08:55:00,31,1458,74,58,crítico
2025-10-18 08:56:00,23,919,90,65,crítico
2025-10-18 08:57:00,40,1339,90,61,crítico
2025-10-18 08:58:00,11,1079,66,60,aceptable
2025-10-18 08:59:00,31,1099,91,66,crítico
2025-10-18 09:00:00,18,944,94,66,aceptable
2025-10-18 09:01:00,14,1087,78,58,aceptable
2025-10-18 09:02:00,29,797,98,44,aceptable
2025-10-18 09:03:00,26,902,74,45,aceptable
2025-10-18 09:12:00,1,1198,86,53,crítico
2025-10-18 09:13:00,28,1137,72,58,aceptable
2025-10-18 09:14:00,10,920,87,46,crítico
2025-10-18 09:15:00,21,988,72,64,aceptable
2025-10-18 09:16:00,33,1447,93,48,crítico
2025-10-18 09:17:00,29,1324,99,60,crítico
2025-10-18 09:18:00,38,706,98,72,crítico
2025-10-18 09:19:00,20,1065,89,66,aceptable
2025-10-18 09:20:00,24,942,99,57,aceptable
2025-10-18 09:21:00,26,1208,84,48,aceptable
2025-10-18 09:22:00,20,904,77,72,aceptable
2025-10-18 09:23:00,33,1186,91,58,crítico
2025-10-18 09:24:00,19,923,59,59,óptimo
2025-10-18 09:25:00,16,1032,86,50,crítico
2025-10-18 09:26:00,31,1223,64,59,aceptable
2025-10-18 09:27:00,36,1033,54,60,aceptable
2025-10-18 09:36:00,22,1229,80,75,aceptable
2025-10-18 09:37:00,39,782,49,65,aceptable
2025-10-18 09:38:00,28,1278,71,62,crítico
2025-10-18 09:39:00,26,1298,79,55,aceptable
2025-10-18 09:40:00,18,1342,72,68,aceptable
2025-10-18 09:41:00,15,1222,92,46,crítico
2025-10-18 09:42:00,26,857,83,56,aceptable
2025-10-18 09:43:00,25,1725,96,64,crítico
2025-10-18 09:44:00,35,912,90,70,crítico
2025-10-18 09:45:00,10,1152,92,65,crítico
2025-10-18 09:46:00,31,1739,84,48,crítico
2025-10-18 09:47:00,15,1239,81,48,crítico
2025-10-18 09:48:00,32,1134,94,57,crítico
2025-10-18 09:49:00,39,1082,102,55,crítico
2025-10-18 09:50:00,33,1763,89,66,crítico
2025-10-18 09:51:00,38,1386,102,64,crítico
2025-10-18 10:00:00,46,1206,102,69,crítico
2025-10-18 10:01:00,24,1336,81,51,aceptable
2025-10-18 10:02:00,18,806,67,74,óptimo
2025-10-18 10:03:00,27,1196,94,46,crítico
2025-10-18 10:04:00,29,1194,62,40,aceptable
2025-10-18 10:05:00,23,1113,100,59,aceptable
2025-10-18 10:06:00,30,774,84,53,aceptable
2025-10-18 10:07:00,24,815,104,67,crítico
2025-10-18 10:08:00,26,1531,92,54,crítico
2025-10-18 10:09:00,24,1516,71,50,aceptable
2025-10-18 10:10:00,10,1095,78,79,crítico
2025-10-18 10:11:00,24,991,86,63,crítico
2025-10-18 10:12:00,18,1066,88,59,aceptable
2025-10-18 10:13:00,17,1438,96,67,crítico
2025-10-18 10:14:00,19,1776,94,60,aceptable
2025-10-18 10:23:00,2,1214,108,60,crítico
2025-10-18 10:24:00,28,1276,70,61,crítico
2025-10-18 10:25:00,27,902,80,50,aceptable
2025-10-18 10:26:00,26,886,72,58,aceptable
2025-10-18 10:27:00,22,1480,75,60,aceptable
2025-10-18 10:28:00,19,1292,64,59,óptimo
2025-10-18 10:29:00,19,1049,96,60,aceptable
2025-10-18 10:30:00,32,1083,101,46,crítico
2025-10-18 10:31:00,19,828,101,76,aceptable
2025-10-18 10:32:00,28,1402,88,60,crítico
2025-10-18 10:33:00,15,1271,86,68,crítico
2025-10-18 10:34:00,40,1284,87,62,crítico
2025-10-18 10:35:00,30,852,51,58,aceptable
2025-10-18 10:36:00,12,1618,98,64,crítico
2025-10-18 10:37:00,22,1029,102,69,aceptable
2025-10-18 10:38:00,27,1226,74,64,crítico
2025-10-18 10:47:00,27,889,94,56,crítico
2025-10-18 10:48:00,6,731,74,66,aceptable
2025-10-18 10:49:00,27,1175,81,80,crítico
2025-10-18 10:50:00,29,1026,78,59,aceptable
2025-10-18 10:51:00,25,750,74,59,óptimo
2025-10-18 10:52:00,31,1257,65,60,aceptable
2025-10-18 10:53:00,21,1473,84,48,aceptable
2025-10-18 10:54:00,30,1158,86,80,crítico
2025-10-18 10:55:00,26,985,79,72,aceptable
2025-10-18 10:56:00,24,1024,86,46,aceptable
2025-10-18 10:57:00,18,1279,66,46,óptimo
2025-10-18 10:58:00,21,952,100,57,aceptable
2025-10-18 10:59:00,12,1284,61,58,aceptable
2025-10-18 11:00:00,26,1182,99,63,crítico
2025-10-18 11:01:00,30,982,70,68,aceptable
2025-10-18 11:02:00,26,1237,81,60,aceptable
2025-10-18 11:12:00,30,1231,99,57,crítico
2025-10-18 11:13:00,28,1192,79,48,aceptable
2025-10-18 11:14:00,22,1187,82,52,óptimo
2025-10-18 11:15:00,28,1451,80,75,crítico
2025-10-18 11:16:00,22,1226,73,58,aceptable
2025-10-18 11:17:00,11,822,65,67,aceptable
2025-10-18 11:18:00,26,1494,101,64,crítico
2025-10-18 11:19:00,29,1316,82,75,crítico
2025-10-18 11:20:00,34,1481,88,71,crítico
2025-10-18 11:21:00,27,1435,114,66,crítico
2025-10-18 11:22:00,20,1258,83,71,aceptable
2025-10-18 11:23:00,22,1288,73,46,aceptable
2025-10-18 11:24:00,20,924,104,62,aceptable
2025-10-18 11:25:00,25,1226,79,55,aceptable
2025-10-18 11:26:00,35,1402,88,58,crítico
2025-10-18 11:36:00,38,820,86,72,crítico
2025-10-18 11:37:00,27,1256,102,49,crítico
2025-10-18 11:38:00,34,1005,75,68,crítico
2025-10-18 11:39:00,33,977,70,59,aceptable
2025-10-18 11:40:00,29,1512,102,62,crítico
2025-10-18 11:41:00,31,1197,62,68,aceptable
2025-10-18 11:42:00,28,1324,73,62,crítico
2025-10-18 11:43:00,23,1292,69,54,aceptable
2025-10-18 11:44:00,30,1061,111,54,crítico
2025-10-18 11:45:00,38,994,87,69,crítico
2025-10-18 11:46:00,25,1324,78,68,crítico
2025-10-18 11:47:00,36,1046,88,56,crítico
2025-10-18 11:48:00,36,891,111,65,crítico
2025-10-18 11:49:00,35,1108,85,76,crítico
2025-10-18 11:50:00,10,1072,83,60,aceptable
2025-10-18 11:51:00,38,1593,79,65,crítico
2025-10-18 12:00:00,6,856,103,57,crítico
2025-10-18 12:01:00,20,1121,110,67,aceptable
2025-10-18 12:02:00,20,832,106,48,aceptable
2025-10-18 12:03:00,36,1481,99,66,crítico
2025-10-18 12:04:00,21,1390,72,60,aceptable
2025-10-18 12:05:00,19,1234,71,55,aceptable
2025-10-18 12:06:00,22,1346,72,52,aceptable
2025-10-18 12:07:00,28,1308,71,60,crítico
2025-10-18 12:08:00,26,1243,80,72,crítico
2025-10-18 12:09:00,15,1155,72,53,aceptable
2025-10-18 12:10:00,14,1435,108,72,crítico
2025-10-18 12:11:00,20,1190,74,54,óptimo
2025-10-18 12:12:00,26,1517,98,55,crítico
2025-10-18 12:13:00,27,1044,108,69,crítico
2025-10-18 12:14:00,23,1529,88,55,crítico
2025-10-18 12:20:00,35,936,84,64,crítico
2025-10-18 12:24:00,28,1272,95,78,crítico
2025-10-18 12:25:00,15,1330,79,63,crítico
2025-10-18 12:26:00,34,1155,91,60,crítico
2025-10-18 12:27:00,36,1164,78,56,aceptable
2025-10-18 12:28:00,24,1341,76,74,crítico
2025-10-18 12:29:00,35,694,87,66,crítico
2025-10-18 12:30:00,20,864,90,68,aceptable
2025-10-18 12:31:00,25,1168,66,45,óptimo
2025-10-18 12:32:00,29,948,86,68,crítico
2025-10-18 12:33:00,40,1405,75,58,crítico
2025-10-18 12:34:00,34,1607,98,62,crítico
2025-10-18 12:35:00,20,756,89,59,óptimo
2025-10-18 12:36:00,26,1534,69,50,aceptable
2025-10-18 12:37:00,4,1129,61,51,aceptable
2025-10-18 12:38:00,16,1123,95,52,crítico
2025-10-18 12:48:00,16,1539,97,60,crítico
2025-10-18 12:49:00,26,1105,64,66,aceptable
2025-10-18 12:50:00,18,1455,90,67,crítico
2025-10-18 12:51:00,25,925,71,61,aceptable
2025-10-18 12:52:00,12,1730,74,46,crítico
2025-10-18 12:53:00,20,1414,87,60,aceptable
2025-10-18 12:54:00,36,1343,75,46,crítico
2025-10-18 12:55:00,40,1199,88,60,crítico
2025-10-18 12:56:00,17,1666,81,55,crítico
2025-10-18 12:57:00,21,836,80,78,aceptable
2025-10-18 12:58:00,20,1139,70,67,óptimo
2025-10-18 12:59:00,37,1098,80,55,aceptable
2025-10-18 13:00:00,24,770,81,58,óptimo
2025-10-18 13:01:00,25,1308,98,71,crítico
2025-10-18 13:02:00,17,1180,85,72,crítico
2025-10-18 13:11:00,23,1076,92,53,aceptable
2025-10-18 13:12:00,14,1286,101,50,crítico
2025-10-18 13:13:00,30,1102,70,70,aceptable
2025-10-18 13:14:00,29,1057,92,56,crítico
2025-10-18 13:15:00,32,1400,89,53,crítico
2025-10-18 13:16:00,34,1429,91,66,crítico
2025-10-18 13:17:00,15,1030,82,53,aceptable
2025-10-18 13:18:00,34,1195,75,66,crítico
2025-10-18 13:19:00,39,1137,69,60,aceptable
2025-10-18 13:20:00,25,1211,92,73,crítico
2025-10-18 13:21:00,30,1414,73,63,crítico
2025-10-18 13:22:00,41,1189,93,60,crítico
2025-10-18 13:23:00,29,1074,88,38,crítico
2025-10-18 13:24:00,19,1182,95,44,aceptable
2025-10-18 13:25:00,25,1098,89,61,crítico
2025-10-18 13:34:00,31,1050,86,46,crítico
2025-10-18 13:35:00,32,1081,91,51,crítico
2025-10-18 13:36:00,21,1381,111,53,aceptable
2025-10-18 13:37:00,30,973,68,46,aceptable
2025-10-18 13:38:00,32,818,66,54,aceptable
2025-10-18 13:39:00,24,1434,83,60,aceptable
2025-10-18 13:40:00,31,1344,56,52,aceptable
2025-10-18 13:41:00,33,1545,101,58,crítico
2025-10-18 13:42:00,39,703,86,54,aceptable
2025-10-18 13:43:00,23,1586,75,68,crítico
2025-10-18 13:44:00,19,1592,95,61,crítico
2025-10-18 13:45:00,34,1743,98,55,crítico
2025-10-18 13:46:00,18,1211,73,64,aceptable
2025-10-18 13:47:00,30,1157,100,68,crítico
2025-10-18 13:48:00,23,901,97,51,aceptable
2025-10-18 13:49:00,22,1364,77,62,aceptable
2025-10-18 13:58:00,28,1041,80,54,aceptable
2025-10-18 13:59:00,34,1110,82,61,crítico
2025-10-18 14:00:00,39,1108,74,48,aceptable
2025-10-18 14:01:00,26,1112,82,58,aceptable
2025-10-18 14:02:00,23,919,93,85,crítico
2025-10-18 14:03:00,17,840,74,67,crítico
2025-10-18 14:04:00,46,1443,54,53,aceptable
2025-10-18 14:05:00,25,1140,86,67,crítico
2025-10-18 14:06:00,21,1135,70,48,óptimo
2025-10-18 14:07:00,26,1437,82,64,crítico
2025-10-18 14:08:00,27,1312,58,60,aceptable
2025-10-18 14:09:00,32,1352,64,48,aceptable
2025-10-18 14:10:00,27,1002,92,61,crítico
2025-10-18 14:11:00,34,1648,112,52,crítico
2025-10-18 14:12:00,12,1079,75,72,crítico
2025-10-18 14:22:00,10,1055,78,68,crítico
2025-10-18 14:23:00,38,953,87,70,crítico
2025-10-18 14:24:00,24,1156,58,75,aceptable
2025-10-18 14:25:00,22,1238,97,56,aceptable
2025-10-18 14:26:00,12,1139,66,55,aceptable
2025-10-18 14:27:00,14,935,86,57,crítico
2025-10-18 14:28:00,31,1001,89,49,crítico
2025-10-18 14:29:00,31,1552,98,63,crítico
2025-10-18 14:30:00,16,1082,102,43,crítico
2025-10-18 14:31:00,22,1253,78,51,aceptable
2025-10-18 14:32:00,31,1389,81,48,crítico
2025-10-18 14:33:00,31,1718,110,55,crítico
2025-10-18 14:34:00,30,1252,85,60,crítico
2025-10-18 14:35:00,32,1442,58,60,aceptable
2025-10-18 14:36:00,29,734,85,58,aceptable
2025-10-18 14:45:00,46,1154,76,61,crítico
2025-10-18 14:46:00,18,1082,88,63,aceptable
2025-10-18 14:47:00,21,662,105,53,óptimo
2025-10-18 14:48:00,26,1202,84,64,crítico
2025-10-18 14:49:00,10,688,87,58,aceptable
2025-10-18 14:50:00,24,1478,93,57,crítico
2025-10-18 14:51:00,31,1497,74,55,crítico
2025-10-18 14:52:00,36,762,84,57,aceptable
2025-10-18 14:53:00,29,1287,84,56,crítico
2025-10-18 14:54:00,29,1347,54,52,aceptable
2025-10-18 14:55:00,15,1678,60,60,aceptable
2025-10-18 14:56:00,38,1164,80,64,crítico
2025-10-18 14:57:00,31,1465,99,49,crítico
2025-10-18 14:58:00,19,648,91,65,aceptable
2025-10-18 14:59:00,27,1343,111,79,crítico
2025-10-18 15:00:00,27,897,72,60,aceptable
2025-10-18 15:10:00,29,1374,87,54,crítico
2025-10-18 15:11:00,22,1478,71,71,aceptable
2025-10-18 15:12:00,30,1224,72,59,crítico
2025-10-18 15:13:00,27,931,85,48,aceptable
2025-10-18 15:14:00,20,1157,100,59,aceptable
2025-10-18 15:15:00,29,1494,99,49,crítico
2025-10-18 15:16:00,26,1402,70,70,aceptable
2025-10-18 15:17:00,24,1028,80,66,aceptable
2025-10-18 15:18:00,36,1334,78,61,crítico
2025-10-18 15:19:00,21,1219,75,51,aceptable
2025-10-18 15:20:00,28,1045,89,53,crítico
2025-10-18 15:21:00,23,1078,86,50,aceptable
2025-10-18 15:22:00,19,1178,87,58,aceptable
2025-10-18 15:23:00,33,1472,83,52,crítico
2025-10-18 15:24:00,23,772,67,56,óptimo
2025-10-18 15:34:00,22,1002,114,68,aceptable
2025-10-18 15:35:00,29,1788,84,67,crítico
2025-10-18 15:36:00,30,870,72,54,aceptable
2025-10-18 15:37:00,35,1024,70,84,aceptable
2025-10-18 15:38:00,23,948,58,49,óptimo
2025-10-18 15:39:00,25,840,84,68,aceptable
2025-10-18 15:40:00,24,867,96,49,aceptable
2025-10-18 15:41:00,18,1158,71,54,óptimo
2025-10-18 15:42:00,14,1099,103,74,crítico
2025-10-18 15:43:00,12,1298,57,52,aceptable
2025-10-18 15:44:00,28,1096,115,66,crítico
2025-10-18 15:45:00,18,1177,93,78,aceptable
2025-10-18 15:46:00,20,1354,82,51,aceptable
2025-10-18 15:47:00,23,1625,113,63,crítico
2025-10-18 15:48:00,37,1224,77,57,crítico
2025-10-18 15:57:00,26,939,59,68,aceptable
2025-10-18 15:58:00,29,980,105,49,crítico
2025-10-18 15:59:00,20,1545,80,60,aceptable
2025-10-18 16:00:00,28,828,78,60,aceptable
2025-10-18 16:01:00,27,963,67,59,aceptable
